num_debate,canal,username,fecha,comentario,num_likes
1,adn40,lucastotti7463,07/04/2024,"Vaya Pobreza de Debate, la gente esta mal acostumbrada a ver Circo, a escuchar Gritaderas, ver Pancartitas, Periódicos, Grafica de barras, etc, pero pon a los Políticos a resolver problemas matemáticos Básicos y se va su super verborrea, ahhh pero ellos te venden que son el Premio Nobel de Economía.",58
1,adn40,xochitlsandoval2100,07/04/2024,La cara de xochilt cuando menciono todos sus amigos millonetas me imaginé a la Chilindrina cuando la cachaban jajaja ponía su cara pelando los dientes,42
1,adn40,hectordiaz8146,07/04/2024,"Xochitl la única que tiene que leer sus propuestas, cero capacidad para exponer sin un escrito.",137
1,adn40,libertyfilm4096,07/04/2024,Xochil corrupta,36
1,adn40,fan5587,07/04/2024,"No somos tontos y que fastidio que les pregunten algo directamente y contesten con algo que no se les pregunto, los 3 muy mal",49
1,adn40,AlfredoSanchez-ks2bn,07/04/2024,Jajajaja la crupta no gano ni para el taxi..,28
1,adn40,almendrasolamente,07/04/2024,Parece concurso de reinas de belleza con sus respuestas prefabricadas y basicas.,57
1,adn40,kraned107,07/04/2024,"Franco Escamilla se queda pendejo cuando lo comparamos con los verdaderos comediantes del siglo XXI. Tremenda obra de amor a la comedia, incluyendo a, como no, la participación Xochitl como estrella de renombre.",5
1,adn40,marthapavon9794,07/04/2024,Puras promesas. Pero si pusieran la pena de muerte a violadores secuestradores homicidas narcotraficantes eso serian hechos no solo blablabla,37
1,adn40,legionslaughter6312,07/04/2024,Mexico is cooked,4
1,adn40,alinaadler1881,07/04/2024,JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJA,4
1,adn40,eligiosantiago7985,07/04/2024,La neta es que Maynez si venía muy preparado,28
1,adn40,AlmaFlores-ou3gg,07/04/2024,"El ine ,los periodistas(Denisse) estan con Xochilt le ayudaba cada vez que le leia las preguntas a manera que las pudiera entender la pobre sra.Xochilt y ya venia preparada con las respuestas de c/pregunta,se manipulo el tiempo,en fin .PERO NI ASI TREMENDA AYUDA GANARA. ""VAMOS CON CLAUDIA Y LA 4T""",0
1,adn40,alex6668.,07/04/2024,La Xochitl con sus alimentos orgásmicos jajajaja XD,16
1,adn40,xochitlsandoval2100,07/04/2024,"Que flojera me da la sra. Xochilt Gálvez, queriendo ser empática y se ve más falsa que nada!!!!!",18
1,adn40,MariaHernandez-ch9gw,07/04/2024,"Claudia fue la que se veía mas segura, por mucho!",59
1,adn40,almanavarro-taylor3397,07/04/2024,Omg,0
1,adn40,TeacherParra777,07/04/2024,"Interesante, tienen que comparar lo malo de sus adversarios para justificar lo que ellos han hecho bien, siguen sin tener la capacidad de presentar algo que demuestre que realmente quieren cambiar al pais y no solo derrotar a su oponente. sigue siendo el que mejor manipule gana.",34
1,adn40,fan5587,07/04/2024,No había más candidatos ni a cual irle. Si estaba confundida quede peor. Los tres son tan patéticos.,22
1,adn40,silviajenkin9676,07/04/2024,Debate ò confrontaciòn ???,2
1,adn40,IsisRuiz-wo3oh,07/04/2024,"Ojala que para la siguienten si contesten las preguntas que les hacen, y no solo repitan la pregunta o se pongan a criticar al otro candidato",24
1,adn40,juanquistian814,07/04/2024,,1
1,adn40,Josema_anima,07/04/2024,El laynes estaba algo cagado,3
1,adn40,TanVerLeR2,07/04/2024,1:10:31 jajajajjajajajajja c mamo,0
1,adn40,GermanMiltonHernandezAleman,07/04/2024,Pito,8
1,adn40,marcosarmendia8192,07/04/2024,"Este ""debate"" no fue más que un espectáculo de payasos. Más de lo mismo. En lugar de contestar las preguntas, se la pasaron hablando de cualquier cosa. Una vergüenza que uno de estos 3 vaya a ser el siguiente presidente de México",5
1,adn40,lucastotti7463,07/04/2024,"Estoy en desacuerdo con ArturoCano; al Votante se le debe exigir, de que sirve ver un Debate como Espectador si solo vamos a escuchar Gritos y Peleas, para eso pongo un Reality de MTV, estamos Mal Acostumbrados a ver Debates",9
1,adn40,Ashstary,07/04/2024,"La botarga ni siquiera pudo responder nada de lo que le preguntaron, solo tiró caca",30
1,adn40,mariabravogonzalez5020,07/04/2024,Preguntarle a las personas que murieron Xochil como se puede hacer eso.,23
1,adn40,FredyMusicOficial,07/04/2024,Que gane Maynez o Claudia y adiós al Prian!!!!,13
1,adn40,mrlukitas7265,07/04/2024,Muy XD la Xochitl edit: primero,12
1,adn40,manugz9404,07/04/2024,️,0
1,adn40,antothebest5420,07/04/2024,Los opositores de Claudia sheinbaum tienen muy mala estrategia solo veo rivalidad no veo propuestas solo promesas. Tienen experiencia política pero no han hecho nada por la gente tanto maines como Xóchitl Gálvez,7
1,adn40,lunarosaluna4038,07/04/2024,"CLAUDIA Desde la organización de su carpeta en el debate la fluides al contestar las preguntas y si plantear propuesta que si se puden cumplir. La xochil y el maines solo se dedicaron a ensuciar la 4""T"". Sin pruebas concreta. gane CLAUDIA la presidencia de México",17
1,adn40,fan5587,07/04/2024,Que necedad no gano nadie … los tres muy mal… así los que perdemos somos todos los mexicanos.,18
1,adn40,xochitlsandoval2100,07/04/2024,"El critico ese de no se que televisora dijo que la cara de Claudia que si los ojos que si la cara sin expresión, eso que tiene que ver!!! Es una mujer preparada y educada no necesita ser circo ni ser gestosa para  ganar ,lo importante son las propuestas.",6
1,adn40,almanavarro-taylor3397,07/04/2024,Invirtiendo como️️,0
1,adn40,hgfrttuuu48753,07/04/2024,35:58,0
1,adn40,FiR-U-Ze,07/04/2024,"Y pues siento decirlo, pero que jodido esta el debate. Deja muchisimo que desear. Lo dicho: apoyaremos sin duda a Claudia, pero políticamente no esta a la altura para un debate... DEBIERON PONER A NOROÑA. Norona es un político de verdad; aun que no sea mujer... Ninguno de estos candidatos le llega a los pies a AMLO; mejor reeljamos a AMLO.",5
1,adn40,hernandezmartinezalfredo661,07/04/2024,"Que giro le daria a que ganara la presidencia este hombre contra estas 2 candidatas que estan mas fuertes, como lo dijo el ""ellas 2 empezaron antes su publicidad a la candidatas """,5
1,adn40,elcaracono5755,07/04/2024,Que mandé a poner primero la técnoligia a las comunidades que no hay ni luz,24
1,adn40,honeyboy2589,07/04/2024,Buen video jaja,3
1,adn40,user-iv6tu8bs9x,07/04/2024,"Da risa ver a la botarga levantando la manita para pedir la palabra jaja, y le dieron hasta para llevar jaja",3
1,adn40,joahg8912,07/04/2024,"Espero alguien lea mi comentario de verdad, necesito sacar esto que sucedió cuando conocí a Xochitl Gálvez. Ella vino en una ocasión a Apan Hidalgo de donde soy originaria, acompañada y desde luego coludida con un candidato a diputado en ese entonces de apellido Barraza. Ambos del PAN. Ambos en complicidad con una tipa llamada Alejandra Escobar también originaria de Apan, Hidalgo. Todos ellos estafaron a varias personas de Apan diciéndoles qué darían préstamos de mucho dinero a cambio de $3,300. Lo digo con total transparencia, mi abuela, mi madre, tíos y varios vecinos dieron el dinero pero ese ""préstamo"" que jamás llegó!!! Robaron literalmente miles de pesos a gente de clase trabajadora que lograron tener con mucho esfuerzo. Piensen su voto por favor!!  Yo con Morena",1
1,adn40,gracielaromerotrigueros1507,07/04/2024,Pero algo más preocupante es que no hay trabajo para los jóvenes profesionistas Voto de castigo a Claudia,8
1,adn40,raulceja3859,07/04/2024,Va mi voto para Denise. Yastoy.,10
1,adn40,gabrielsalazarvera9446,07/04/2024,Según Claudia Sheinbaun es ganadora pero ni siquiera pudo contestar la pregunta en salud.,3
1,adn40,j.a.8112,07/04/2024,"Son un caso perdido los candidatos de estas elecciones. Y se pregunta que hase falta en Mexico, Dios santo",3
1,adn40,renehernandez8683,07/04/2024,Puro bot de la disque doctora claudia en los comentarios,9
1,adn40,enriquesalvadr3962,07/04/2024,37:24:Ni hablar sabe JAJA,1
1,adn40,johan.97,07/04/2024,"Debate? Esto solo fue un infame show, un circo donde solo se atacan y nadie compartió realmente sus propuestas, sus planes, sus ideologías y encima los medios opinando sin criterio y con notorio favoritismo a cierta candidata que dice ser independiente   Además, todo México está cansado del Prian, ya sabemos quien ganará las elecciones ️ Considero que los candidatos deben tener un espacio digno y realmente transparente donde puedan compartir su visión, sus propuestas, con detalle y describiendo claramente temas importantes como la salud, la educación, la seguridad, la inversión y demás temas que requieren atención  Basta de payasadas como esta, donde lo mejor que podemos sacar, son los memes",3
1,adn40,SuperAugg,07/04/2024,Ya no tengo hijos en edad escolar. Pero en definitiva no creo que las escuelas de tiempo completo sean adecuadas para la gran mayoría de los niños. Porque mejor no adoptar el sistema de crianza de EU en dónde a las mujeres que dedican su tiempo a la crianza de sus hijos se les da un incentivo tipo beca y son supervisadas por trabajadoras sociales a Domicilio. Incluso hay incentivos por lactancia materna y uso de pañales de tela. Creo que ninguna escuela podrá sustituir el vínculo madre e hijo que se crea con la crianza de sus propios hijos. Yo dejé mi profesión para dedicarle a mis hijos mi tiempo hasta que llegaron a la adolescencia y creanme que valió mucho la pena.,2
1,adn40,chinodiaz3713,07/04/2024,La botarga sigue sin propuestas puros ataques sin pruebas  sigue siendo una,10
1,adn40,patyl2442,07/04/2024,"Vamos pero para la destrucción sin medicina, con la violencia, los secuestros, los pagos de derecho de piso",13
1,adn40,luzeveliazunigachavez5771,07/04/2024,"Cuando no a habido corrupción!! Aquí en Tijuana la Policía Municipal es de lo peor solo quieren sacar dinero, restos humanos donde quiera, muchas personas desaparecidas, el cobro de piso cada vez aumenta, le tememos a la policía por que son pocos los honestos, como van a arreglar eso ?",0
1,adn40,sandyarias2071,07/04/2024,El ine preparadisimo con su reloj rosa,5
1,adn40,darkshplendor,07/04/2024,Dijo aprender inglés Xóchitl,0
1,adn40,ariawas5908,07/04/2024,muy bien por nuestra próxima presidenta de México Claudia,7
1,adn40,rosaalbores4384,07/04/2024,Claudia presidenta,15
1,adn40,anitacanales148,07/04/2024,Los hombres también sufren acoso y violencia derechos para los dos!. Y Claudia sheiman mencionó algo muy importante los derechos de los animalitos!..🇲🇽,2
1,adn40,sergiomontielrivas4334,07/04/2024,Estoy con Claudia,10
1,adn40,e.garcia6797,07/04/2024,"Xóchitl pide a Claudia que voltee y que  conteste cuando la está atacando, pero ella no lo hace cuando Maynez la está atacando.",1
1,adn40,joseangel4821,07/04/2024,Peeo que casualidad que solo la botarga podia mirar el reloj y el tiempo de ella no disminuia solo el de claudia y ruben,3
1,adn40,almanavarro-taylor3397,07/04/2024,Cómo van a financiar ️️️,6
1,adn40,ManuelGarcia-pl8lj,07/04/2024,Verdaderamente la única que se ve preparada es claudia en cuanto a su templanza para no responder a las acusaciones de los otros candidatos le aplaudo,6
1,adn40,tomasolivares9827,07/04/2024,"Por que llevar acordeones a un debate, porque una misma candidata empieza cada sección de preguntas por que no hay un sistema rotativo.",2
1,adn40,Flavio-fz3tc,07/04/2024,Si hubiera estado Noroña en el debate los hubiera hecho garras a todos sin duda,3
1,adn40,erikcanche843,07/04/2024,"Promesas, promesas, circo, maroma y teatro.  Un debate muy pobre...",3
1,adn40,hortevictoria1124,07/04/2024,"En el debate estuvieron la Sra. Xóchitl Gálvez, Don Neto y Titina...",6
1,adn40,daxxluna,07/04/2024,1:33:44 ay diosito,1
1,adn40,noemicortes9267,07/04/2024,Que fastidio escuchar a Xóchitl.,3
1,adn40,RICKO.,07/04/2024,Muy bien claudia ... la gelatinas luego luego a sus mentiras desde el primer minuto su ridículas formas de querer empatizar !,4
1,adn40,ORO158,07/04/2024,Por que no SE escucha .?,0
1,adn40,user-zu4zz6kz4h,07/04/2024,"Tirarle al otro partido no es contestar las preguntas, todos son unos payasos es una vergüenza México,  nunca a tenido un buen presidente desde que nací  45  años",2
1,adn40,ferminaguilera2243,07/04/2024,"Mainez un crack siempre sonriendo y señalando al techo, estaba muy entretenido   Por cierto el lenguaje corporal de Mainez siempre fue agresivo con Galvez pero respeto siempre a Claudia en ese sentido no se metió tanto con ella.",0
1,adn40,edithleal9387,07/04/2024,Ahi falto lily tellez,0
1,adn40,leog6742,07/04/2024,Ese vato tiene Buenos argumentos y buenas respuestas . Ahora si se ponen en accion es otra cosa  . Y yo lo miro en un punto neutral,6
1,adn40,duxandrespasha,07/04/2024,"Oigan, ¿qué filtro le pusieron a Shamebum, que se ve como toda aplastada de la cara? Y también del cuerpo.",0
1,adn40,199513jose,07/04/2024,Aparece una amiga nueva 1:53:50  mi compa el menos machista Jajaja,1
1,adn40,josejulianruizrazo1039,07/04/2024,Maynez tus pocos fans solo 4 o 6 Estaban apoyándote y a Claudia a ti te estaban apoyándote solamente te apoyaban como 10,1
1,adn40,mili4890,07/04/2024,Pobre de México! Ninguno de los 3,2
1,adn40,JuanBarron-nx7kz,07/04/2024,Xochitl es una gran mentira lo del COVID si el país más capacitado que pudo ser mucho no lo iso ahora tú vienes a preguntar donde no ay los suficientes métodos yo pregunto tú que isiste nada ahora bienes con tabletas no digas eso primero aprende tú lo que quieres realmente asta para robar ay que saber y lo tuyo es nada,0
1,adn40,goldenenglishsinrfc5384,07/04/2024,Entonces ya no vas a cobrar impuestos si dices que ya se acabó el presupuesto no vas a cobrar impuestos está bien padre con razón quieren meter la idea que el país está quebrado. Si quebrado si llegan ustedes prianistas,3
1,adn40,sandrarios5086,07/04/2024,Están leyendo?,0
1,adn40,leonardofloresluna3108,07/04/2024,"Tenemos la que tiro el metro, la señora whitexican y el señor que es alcholico  Mejor anulo el voto",1
1,adn40,jorgepena3095,07/04/2024,Ninguno propuso bajar el ISR.,3
1,adn40,tibamore4393,07/04/2024,CLAUDIA SHEINBAUM GANÓ ESTE DEBATE,24
1,adn40,gloriayanez-hh1kg,07/04/2024,"Miente señora somos 121000,000 millones de ciudadanos , es mentira que da el presidente las becas  ,es un deber  de las condiciones que existen en el congreso de la unin",3
1,adn40,junelyaelflores2198,07/04/2024,Yo como estudiante en el último mes,1
1,adn40,pilarojedarodriguez4081,07/04/2024,SEGUIMOS POR CLAUDIA ️,24
1,adn40,apolinarsantosbouzan2214,07/04/2024,MUY BIEN MAYNES: CERO ADOCTRINAMIENTO PARA NUESTROS NIÑOS Y ADOLESCENTES,1
1,adn40,maryirene100ortegamartinez8,07/04/2024,Claudia presidenta,20
1,adn40,apolinarsantosbouzan2214,07/04/2024,BRAVO: ATENCIÓN A LAS CAUSAS Y CERO IMPUNIDAD.,0
1,adn40,AlejandroHerrera-zm6wf,07/04/2024,Vamos ustedes pueden,0
1,adn40,user-pr9ry9xf3y,07/04/2024,Ni un voto para el PRIAN  ni para MC,11
1,adn40,e.garcia6797,07/04/2024,"Si a Cochitl le hubieran contado el tiempo que en lugar de contestar las preguntas se ponía a atacar personalmente a la candidata de morena, se hubiera quedado sin tiempo todo el tiempo.",0
1,adn40,miltonrodriguez3425,07/04/2024,Xochitl es la mmd,2
1,adn40,mariadelrociohuizar9579,07/04/2024,"Claudia Presidenta ! La más preparada, Maynez con futuro, Xóchitl como payaso de circo",17
1,adn40,rickyalcaraz4345,07/04/2024,Ablan. Puras pedas,0
1,adn40,sergiolopezruiz499,07/04/2024,Xochitl va.. la titere  no.,4
1,adn40,oscarfernandez8936,07/04/2024,"Los únicos que perdemos son los mexicanos, sin tener en verdad un líder que saque de la pobreza y delincuencia que vivimos cada día es un cáncer que nos consume día a día",1
1,adn40,angelalmanza6456,07/04/2024,Seguro que ni la botarga entiende lo que dice  ... !!,2
1,adn40,caesarvegas,07/04/2024,"dice XOC.......  ""defendere con el escudo  alrevez OIESASMAMADAS!""  La DRA.  una calma  una  persona que piensa en lo que va a responder mi mas apoyo a la doctora!!",2
1,adn40,zacariasmartinez1863,07/04/2024,"La botarga no pudo hablar sin estar leyendo, la más segura y con propuestas fue Claudia  Yo le daré mi voto",10
1,adn40,danielisidro771,07/04/2024,"Deberás con esos señores, que Dios nos ayude",1
1,adn40,carolinacrux2203,07/04/2024,Ganó Claudia ️,19
1,adn40,Mycreepymind,07/04/2024,11:41 está como tontito,1
1,adn40,rogeliotrevinoledezma,07/04/2024,"De calle, ganó Claudia",4
1,adn40,jorelgoenitz,07/04/2024,"Pues los puedo ordenar de malo a peor, pero nadie se configura como ""la mejor opción para el país"". La neta  que está para llorar.",0
1,adn40,olgajimenez6423,07/04/2024,"Puras mentiras  de la sta botarga, se fijaron que ya sabía  las preguntas  las respuestas las contesta  leyendo ,le ayudaron pero ni así pudo, y para acabar al final el escudó  al revés. Pésima",2
1,adn40,javierguerrero2697,07/04/2024,Hahaha parece una pelea de la secundaria es una vergüenza,1
1,adn40,marycocosl6889,07/04/2024,"Nos vemos en junio.. comprobé hoy a donde va mi voto. Afortunadamente es secreto..y por supuesto votare por la mejor, la mas sencilla, y cercana a pueblo",6
1,adn40,apolinarsantosbouzan2214,07/04/2024,LA VIDA DEBE RESPETARSE DESDE EL PRIMER MOMENTO DE LA CONCEPCIÓN,0
1,adn40,julissajimenez5135,07/04/2024,"Reelecion de amlo, no salgan a votar exijamos la reelección",1
1,adn40,karpeakart,07/04/2024,9:15 aquí empieza,1
1,adn40,zonykdublin9587,07/04/2024,Cual patriarcado  ya no existe no se de donde saca eso y la verdad cero empatía con el pueblo y solo ataca y sigue con lo del empoderar a la mujer osea no va a ver igualdad,1
1,adn40,yoedsalvador4639,07/04/2024,Empieza en el minuto 10:29,1
1,adn40,ariawas5908,07/04/2024,"jajaja en el min. 25,54 preguntarle a los muertos",0
1,adn40,Leni-zb7ki,07/04/2024,Maynez,6
1,adn40,Perlayasmin-ng1bg,07/04/2024,"Ok, Claudia",7
1,adn40,joseterrazas1335,07/04/2024,"Jajaja esos 2 contestaron todo menos la pregunta , arriba Claudia",13
1,adn40,felipemorales4447,07/04/2024,"Ok ai luego luego se miro que 2 estuvieron en contra de Claudia , 2 contra una , pero sin lugar a duda Claudia como Nuestra proxima Presidenta de Mexico",5
1,adn40,rodrigomaldonado8829,07/04/2024,Ya me imagino a Samuel haciendo de las suyas lamentablemente por el prian no se pudo,1
1,adn40,apolinarsantosbouzan2214,07/04/2024,QUE SE PROTEJA  Y/‘O APLIQUE JUSTICIA A HOMBRES Y MUJERES POR IGUAL,0
1,adn40,apolinarsantosbouzan2214,07/04/2024,"URGENTE  INVERTIR EN CIENCIA, TECNOLOGÍA, EDUCACIÓN Y SEGURIDAD PUBLICA",0
1,adn40,germanlobotruck,07/04/2024,Que jodido esta mexico con estos candidatos,1
1,adn40,vincepetez8423,07/04/2024,"No entiendo porque se juntaron pri, y pan?",0
1,adn40,itzulgutierrez7505,07/04/2024,el carisma es personal ️,0
1,adn40,Proteccion544,07/04/2024,Te amo Carmen,0
